Author,ItemID(LIsting_id),camera_model,two_bundle_index,deltaN,only_in_one,only_in_other,in_both
Jiahao,45293052304,700d,"[5, 7]",16,"['CC39', 'DC01', 'DK01', 'FD01', 'FP01', 'FW15', 'MO01', 'QT14', 'RG01', 'SJ07', 'SP02', 'UV60', 'WD01', 'XB07', 'YK01', 'ZG01']",[],"['CC39', 'DC01', 'DK01', 'FD01', 'FP01', 'FW15', 'MO01', 'QT14', 'RG01', 'SJ07', 'SP02', 'UV60', 'WD01', 'XB07', 'YK01', 'ZG01']"
Jiahao,45410114111,700d,"[5, 7]",9,"['CC08,CC40,CC46,CC47', 'DC21', 'UV20', 'XB07']","['CC07', 'DC01', 'GJ04', 'UV03', 'XB06']","['CC08,CC40,CC46,CC47', 'DC21', 'UV20', 'XB07', 'CC07', 'DC01', 'GJ04', 'UV03', 'XB06']"
Jiahao,522145128789,700d,"[5, 7]",4,"['CC01', 'DC21']","['CC07', 'DC01']","['CC01', 'DC21', 'CC07', 'DC01']"
Jiahao,523084126902,700d,"[5, 7]",2,[],"['PZ02', 'SJ03']","['PZ02', 'SJ03']"
Jiahao,20186366493,700d,"[5, 7]",2,['DC07'],['DC01'],"['DC07', 'DC01']"
Jiahao,20728727154,700d,"[5, 7]",8,"['CC15', 'RG01', 'UV51', 'XB54']","['CC43', 'ND01', 'UV52', 'XB56']","['CC15', 'RG01', 'UV51', 'XB54', 'CC43', 'ND01', 'UV52', 'XB56']"
Jiahao,23896264169,700d,"[5, 7]",4,"['SJ29', 'XB05']","['SJ08', 'XB62']","['SJ29', 'XB05', 'SJ08', 'XB62']"
Jiahao,24319152517,700d,"[5, 7]",12,"['CC31', 'DC02', 'DK09', 'FD01', 'JB03', 'MO12', 'QT05', 'SJ11', 'UV47', 'WD01', 'XB26', 'YK05']",[],"['CC31', 'DC02', 'DK09', 'FD01', 'JB03', 'MO12', 'QT05', 'SJ11', 'UV47', 'WD01', 'XB26', 'YK05']"
Jiahao,35674260254,700d,"[5, 7]",2,['CC06'],['CC08'],"['CC06', 'CC08']"
Jiahao,36982442137,700d,"[5, 7]",5,"['CC07', 'DC15']","['CC08', 'DC09', 'YK04']","['CC07', 'DC15', 'CC08', 'DC09', 'YK04']"
Jiahao,40148868087,700d,"[5, 7]",2,['CC02'],['CC04'],"['CC02', 'CC04']"
Jiahao,40175359932,700d,"[5, 7]",2,['CC06'],['CC08'],"['CC06', 'CC08']"
Jiahao,42981617542,700d,"[5, 7]",10,"['CC19', 'DC09', 'FH02', 'YK05']","['CC22', 'DC08', 'MO03', 'PZ07', 'SJ16', 'XN06']","['CC19', 'DC09', 'FH02', 'YK05', 'CC22', 'DC08', 'MO03', 'PZ07', 'SJ16', 'XN06']"
Jiahao,44069100271,700d,"[5, 7]",2,['DC08'],['DC02'],"['DC08', 'DC02']"
Jiahao,522086451970,700d,"[5, 7]",8,"['CC08', 'DC01', 'DK01', 'FW07', 'MO02', 'QT04', 'UV58', 'XB07']",[],"['CC08', 'DC01', 'DK01', 'FW07', 'MO02', 'QT04', 'UV58', 'XB07']"
Jiahao,522743875767,700d,"[5, 7]",2,['CC01'],['CC33'],"['CC01', 'CC33']"
Jiahao,42681494957,700d,"[5, 7]",20,"['BU01', 'CC15', 'DC02', 'DK01', 'DZ01', 'FD01', 'GJ03', 'JB01', 'ND03', 'QC02', 'RG03', 'SP01', 'MO15', 'UV54', 'WD04', 'XB06', 'XN01', 'YD01', 'YK01', 'ZG07']",[],"['BU01', 'CC15', 'DC02', 'DK01', 'DZ01', 'FD01', 'GJ03', 'JB01', 'ND03', 'QC02', 'RG03', 'SP01', 'MO15', 'UV54', 'WD04', 'XB06', 'XN01', 'YD01', 'YK01', 'ZG07']"
Jiahao,37443266749,700d,"[5, 7]",17,"['BU01', 'CC07', 'DC21', 'DK01', 'FD01', 'FW08', 'FW14', 'MO06', 'ND01', 'QT01', 'RG02', 'SJ04', 'SP02', 'UV01', 'XB06', 'YK01', 'ZG03']",[],"['BU01', 'CC07', 'DC21', 'DK01', 'FD01', 'FW08', 'FW14', 'MO06', 'ND01', 'QT01', 'RG02', 'SJ04', 'SP02', 'UV01', 'XB06', 'YK01', 'ZG03']"
Jiahao,23924620234,700d,"[5, 7]",20,"['BD04', 'CC38', 'DC02', 'DK01', 'FD01', 'GJ04', 'JZ05', 'ND01', 'PZ08', 'QT04', 'RG01', 'SJ29', 'SP02', 'MO17', 'JD03', 'UV02', 'WD01', 'XB05', 'XN01', 'YK01']",[],"['BD04', 'CC38', 'DC02', 'DK01', 'FD01', 'GJ04', 'JZ05', 'ND01', 'PZ08', 'QT04', 'RG01', 'SJ29', 'SP02', 'MO17', 'JD03', 'UV02', 'WD01', 'XB05', 'XN01', 'YK01']"
Jiahao,40452911197,700d,"[5, 7]",2,['CC24'],['CC22'],"['CC24', 'CC22']"
Jiahao,43853759026,700d,"[5, 7]",3,['DC08'],"['DC02', 'SJ01']","['DC08', 'DC02', 'SJ01']"
Jiahao,36513357018,700d,"[5, 7]",13,"['BU01', 'CC08', 'DC13', 'DK01', 'FD01', 'QT01', 'SP01', 'JD03', 'UV29', 'WD01', 'XB21', 'YK01', 'ZG01']",[],"['BU01', 'CC08', 'DC13', 'DK01', 'FD01', 'QT01', 'SP01', 'JD03', 'UV29', 'WD01', 'XB21', 'YK01', 'ZG01']"
Jiahao,18352298789,700d,"[5, 7]",1,[],['SJ16'],['SJ16']
Jiahao,24291960195,700d,"[5, 7]",4,"['CC29', 'DC15']","['CC30', 'DC02']","['CC29', 'DC15', 'CC30', 'DC02']"
Jiahao,43426870825,700d,"[5, 7]",12,"['FP01', 'JZ08', 'CC22', 'DC07', 'DK01', 'JB01', 'JZ05', 'QC02', 'MO06', 'WD01', 'XB05', 'XB06']",[],"['FP01', 'JZ08', 'CC22', 'DC07', 'DK01', 'JB01', 'JZ05', 'QC02', 'MO06', 'WD01', 'XB05', 'XB06']"
Jiahao,43473279886,700d,"[5, 7]",2,"['CC33', 'DC07']",[],"['CC33', 'DC07']"
Jiahao,18999829018,700d,"[5, 8]",6,"['CC39', 'XB21']","['CC40', 'XB05', 'SJ33', 'XN19']","['CC39', 'XB21', 'CC40', 'XB05', 'SJ33', 'XN19']"
Jiahao,24596036343,700d,"[5, 8]",5,['CC19'],"['CC15', 'PZ07', 'XN06', 'SJ17']","['CC19', 'CC15', 'PZ07', 'XN06', 'SJ17']"
Jiahao,36613205733,700d,"[5, 8]",22,"['CC16', 'XB36', 'ZG07', 'UV54', 'SP02', 'FD01', 'QC02', 'YK02', 'BU01', 'MO01', 'DK09', 'MO16', 'JB01', 'FC01', 'FP02', 'DC02', 'RG03', 'ND01', 'WD04', 'JC02', 'EJ02', 'YD01']",[],"['CC16', 'XB36', 'ZG07', 'UV54', 'SP02', 'FD01', 'QC02', 'YK02', 'BU01', 'MO01', 'DK09', 'MO16', 'JB01', 'FC01', 'FP02', 'DC02', 'RG03', 'ND01', 'WD04', 'JC02', 'EJ02', 'YD01']"
Jiahao,43859660891,700d,"[5, 8]",2,['CC24'],['CC23'],"['CC24', 'CC23']"
Jiahao,38708270318,700d,"[5, 8]",5,['CC05'],"['CC40', 'PZ08', 'XN01', 'SJ01']","['CC05', 'CC40', 'PZ08', 'XN01', 'SJ01']"
Jiahao,35540978058,700d,"[5, 8]",12,"['CC46', 'QT01', 'XB06', 'DK01', 'FD05', 'XN07', 'YK01', 'SP01', 'UV22', 'DC01', 'PZ02', 'ZG01']",[],"['CC46', 'QT01', 'XB06', 'DK01', 'FD05', 'XN07', 'YK01', 'SP01', 'UV22', 'DC01', 'PZ02', 'ZG01']"
Jiahao,26519380192,700d,"[5, 8]",16,"['JZ02', 'MO10', 'BU04', 'ND01', 'WD01', 'RG01', 'FD01', 'CC08', 'UV24', 'XB40', 'DK17', 'ZG07', 'YK01', 'DC02', 'QT04', 'SJ10']",[],"['JZ02', 'MO10', 'BU04', 'ND01', 'WD01', 'RG01', 'FD01', 'CC08', 'UV24', 'XB40', 'DK17', 'ZG07', 'YK01', 'DC02', 'QT04', 'SJ10']"
Jiahao,521513506795,700d,"[5, 8]",7,"['SJ23', 'DC14', 'ND01']","['SJ07', 'DC02', 'BD03', 'PZ01']","['SJ23', 'DC14', 'ND01', 'SJ07', 'DC02', 'BD03', 'PZ01']"
Jiahao,18053093587,700d,"[5, 8]",14,"['CC07', 'MO06', 'BU01', 'JZ02', 'QC02', 'FD01', 'UV30', 'XB09', 'DK05', 'ZG07', 'FW03', 'DC15', 'YK04', 'SJ25']",[],"['CC07', 'MO06', 'BU01', 'JZ02', 'QC02', 'FD01', 'UV30', 'XB09', 'DK05', 'ZG07', 'FW03', 'DC15', 'YK04', 'SJ25']"
Jiahao,42468840454,700d,"[5, 8]",7,"['CC07', 'DC21']","['CC08', 'DC01', 'XN01', 'GJ04', 'PZ08']","['CC07', 'DC21', 'CC08', 'DC01', 'XN01', 'GJ04', 'PZ08']"
Jiahao,522033862841,700d,"[5, 8]",2,['CC01'],['CC04'],"['CC01', 'CC04']"
Jiahao,521870063421,700d,"[5, 8]",12,"['MO06', 'CC02', 'DK01', 'XB07', 'UV01', 'ZG01', 'YK01', 'SP01', 'FD01', 'DC04', 'SJ07', 'BU01']",[],"['MO06', 'CC02', 'DK01', 'XB07', 'UV01', 'ZG01', 'YK01', 'SP01', 'FD01', 'DC04', 'SJ07', 'BU01']"
Jiahao,522097809685,700d,"[5, 8]",7,"['CC07', 'SJ28', 'UV20', 'PZ08']","['CC08', 'SJ07', 'ND01']","['CC07', 'SJ28', 'UV20', 'PZ08', 'CC08', 'SJ07', 'ND01']"
Jiahao,523776961013,700d,"[5, 8]",10,"['CC04', 'DC21', 'ZG01', 'UV01', 'RG01', 'XN04', 'XN01', 'YK01', 'XB60', 'ND01']",[],"['CC04', 'DC21', 'ZG01', 'UV01', 'RG01', 'XN04', 'XN01', 'YK01', 'XB60', 'ND01']"
Jiahao,16831203027,700d,"[5, 8]",6,"['CC07', 'DC03']","['CC08', 'DC02', 'ND01', 'PZ06']","['CC07', 'DC03', 'CC08', 'DC02', 'ND01', 'PZ06']"
Jiahao,19999809846,700d,"[5, 8]",6,"['CC07', 'DC21']","['CC08', 'DC01', 'JQ02', 'XN01']","['CC07', 'DC21', 'CC08', 'DC01', 'JQ02', 'XN01']"
Jiahao,20167630571,700d,"[5, 8]",16,"['QT02', 'CC08', 'DC07', 'DK09', 'FD01', 'JB01', 'LJ05', 'MO01', 'ND01', 'QC02', 'SJ01', 'SP02', 'WD01', 'XB06', 'YK01', 'ZG01']",[],"['QT02', 'CC08', 'DC07', 'DK09', 'FD01', 'JB01', 'LJ05', 'MO01', 'ND01', 'QC02', 'SJ01', 'SP02', 'WD01', 'XB06', 'YK01', 'ZG01']"
Jiahao,27462844289,700d,"[5, 8]",15,"['BU04', 'CC07', 'DC02', 'DK05', 'FD01', 'FP01', 'JZ01', 'MO06', 'PZ03', 'SJ01', 'UV04', 'WD01', 'XB19', 'YK02', 'ZG03']",[],"['BU04', 'CC07', 'DC02', 'DK05', 'FD01', 'FP01', 'JZ01', 'MO06', 'PZ03', 'SJ01', 'UV04', 'WD01', 'XB19', 'YK02', 'ZG03']"
Jiahao,36910165248,700d,"[5, 8]",6,['XB60'],"['GJ01', 'HJ01', 'WJ01', 'XB68', 'XN07']","['XB60', 'GJ01', 'HJ01', 'WJ01', 'XB68', 'XN07']"
Jiahao,37994506504,700d,"[5, 8]",5,['CC05'],"['CC46', 'PZ08', 'SJ01', 'XN01']","['CC05', 'CC46', 'PZ08', 'SJ01', 'XN01']"
Jiahao,38663832002,700d,"[5, 8]",5,['CC05'],"['CC08', 'PZ08', 'SJ07', 'XN01']","['CC05', 'CC08', 'PZ08', 'SJ07', 'XN01']"
Jiahao,41802068265,700d,"[5, 8]",6,"['CC04', 'DC10', 'XB07']","['DC01', 'JQ02', 'XN01']","['CC04', 'DC10', 'XB07', 'DC01', 'JQ02', 'XN01']"
Jiahao,43168072227,700d,"[5, 8]",8,"['CC07', 'DK09', 'UV01']","['CC08', 'DK01', 'PZ01', 'UV03', 'XN01']","['CC07', 'DK09', 'UV01', 'CC08', 'DK01', 'PZ01', 'UV03', 'XN01']"
Jiahao,43736454825,700d,"[5, 8]",8,"['DC13', 'UV20']","['DC01', 'JQ02', 'PZ08', 'UV03', 'XN01', 'SJ03']","['DC13', 'UV20', 'DC01', 'JQ02', 'PZ08', 'UV03', 'XN01', 'SJ03']"
Jiahao,44799642380,700d,"[5, 8]",2,['CC01'],['CC04'],"['CC01', 'CC04']"
Jiahao,45293052304,700d,"[5, 8]",16,"['CC39', 'DC01', 'DK01', 'FD01', 'FP01', 'FW15', 'MO01', 'QT14', 'RG01', 'SJ07', 'SP02', 'UV60', 'WD01', 'XB07', 'YK01', 'ZG01']",[],"['CC39', 'DC01', 'DK01', 'FD01', 'FP01', 'FW15', 'MO01', 'QT14', 'RG01', 'SJ07', 'SP02', 'UV60', 'WD01', 'XB07', 'YK01', 'ZG01']"
Jiahao,45410114111,700d,"[5, 8]",7,"['DC21', 'UV20', 'XB07']","['DC01', 'GJ04', 'UV03', 'XB06']","['DC21', 'UV20', 'XB07', 'DC01', 'GJ04', 'UV03', 'XB06']"
Jiahao,522145128789,700d,"[5, 8]",4,"['CC01', 'DC21']","['CC08', 'DC01']","['CC01', 'DC21', 'CC08', 'DC01']"
Jiahao,523084126902,700d,"[5, 8]",4,['CC39'],"['CC40', 'PZ02', 'SJ03']","['CC39', 'CC40', 'PZ02', 'SJ03']"
Jiahao,20186366493,700d,"[5, 8]",4,"['CC02', 'DC07']","['CC33', 'DC01']","['CC02', 'DC07', 'CC33', 'DC01']"
Jiahao,20728727154,700d,"[5, 8]",8,"['CC15', 'UV51', 'XB54']","['CC43', 'DK16', 'PZ01', 'UV52', 'XB58']","['CC15', 'UV51', 'XB54', 'CC43', 'DK16', 'PZ01', 'UV52', 'XB58']"
Jiahao,23896264169,700d,"[5, 8]",6,"['CC08', 'SJ29', 'XB05']","['CC47', 'SJ08', 'XB62']","['CC08', 'SJ29', 'XB05', 'CC47', 'SJ08', 'XB62']"
Jiahao,24319152517,700d,"[5, 8]",12,"['CC31', 'DC02', 'DK09', 'FD01', 'JB03', 'MO12', 'QT05', 'SJ11', 'UV47', 'WD01', 'XB26', 'YK05']",[],"['CC31', 'DC02', 'DK09', 'FD01', 'JB03', 'MO12', 'QT05', 'SJ11', 'UV47', 'WD01', 'XB26', 'YK05']"
Jiahao,35674260254,700d,"[5, 8]",5,['CC06'],"['CC08', 'MO09', 'ND01', 'RG02']","['CC06', 'CC08', 'MO09', 'ND01', 'RG02']"
Jiahao,36982442137,700d,"[5, 8]",13,"['BU01', 'CC07', 'DC15', 'DK01', 'FD01', 'FW02', 'JZ02', 'MO06', 'QC02', 'SJ01', 'UV63', 'XB09', 'ZG01']",[],"['BU01', 'CC07', 'DC15', 'DK01', 'FD01', 'FW02', 'JZ02', 'MO06', 'QC02', 'SJ01', 'UV63', 'XB09', 'ZG01']"
Jiahao,40148868087,700d,"[5, 8]",17,"['BU01', 'CC02', 'DK01', 'FD01', 'FW18', 'JB01', 'JD01', 'MO02', 'PZ01', 'QC02', 'RG02', 'SJ07', 'SP02', 'UV01', 'WD01', 'XB07', 'ZG01']",[],"['BU01', 'CC02', 'DK01', 'FD01', 'FW18', 'JB01', 'JD01', 'MO02', 'PZ01', 'QC02', 'RG02', 'SJ07', 'SP02', 'UV01', 'WD01', 'XB07', 'ZG01']"
Jiahao,40175359932,700d,"[5, 8]",19,"['CC06', 'DC01', 'DK01', 'FD01', 'FW11', 'FW18', 'MO06', 'PZ08', 'QT04', 'QT07', 'RG02', 'SJ07', 'SP02', 'UV20', 'WD01', 'XB06', 'XN01', 'YK01', 'ZG01']",[],"['CC06', 'DC01', 'DK01', 'FD01', 'FW11', 'FW18', 'MO06', 'PZ08', 'QT04', 'QT07', 'RG02', 'SJ07', 'SP02', 'UV20', 'WD01', 'XB06', 'XN01', 'YK01', 'ZG01']"
Jiahao,42981617542,700d,"[5, 8]",5,['CC19'],"['CC18', 'PZ07', 'SJ17', 'XN06']","['CC19', 'CC18', 'PZ07', 'SJ17', 'XN06']"
Jiahao,44069100271,700d,"[5, 8]",4,"['CC07', 'DC08']","['CC08', 'DC02']","['CC07', 'DC08', 'CC08', 'DC02']"
Jiahao,522086451970,700d,"[5, 8]",8,"['CC08', 'DC01', 'DK01', 'FW07', 'MO02', 'QT04', 'UV58', 'XB07']",[],"['CC08', 'DC01', 'DK01', 'FW07', 'MO02', 'QT04', 'UV58', 'XB07']"
Jiahao,522743875767,700d,"[5, 8]",2,['CC01'],['CC04'],"['CC01', 'CC04']"
Jiahao,42681494957,700d,"[5, 8]",20,"['BU01', 'CC15', 'DC02', 'DK01', 'DZ01', 'FD01', 'GJ03', 'JB01', 'ND03', 'QC02', 'RG03', 'SP01', 'MO15', 'UV54', 'WD04', 'XB06', 'XN01', 'YD01', 'YK01', 'ZG07']",[],"['BU01', 'CC15', 'DC02', 'DK01', 'DZ01', 'FD01', 'GJ03', 'JB01', 'ND03', 'QC02', 'RG03', 'SP01', 'MO15', 'UV54', 'WD04', 'XB06', 'XN01', 'YD01', 'YK01', 'ZG07']"
Jiahao,37443266749,700d,"[5, 8]",17,"['BU01', 'CC07', 'DC21', 'DK01', 'FD01', 'FW08', 'FW14', 'MO06', 'ND01', 'QT01', 'RG02', 'SJ04', 'SP02', 'UV01', 'XB06', 'YK01', 'ZG03']",[],"['BU01', 'CC07', 'DC21', 'DK01', 'FD01', 'FW08', 'FW14', 'MO06', 'ND01', 'QT01', 'RG02', 'SJ04', 'SP02', 'UV01', 'XB06', 'YK01', 'ZG03']"
Jiahao,23924620234,700d,"[5, 8]",20,"['BD04', 'CC38', 'DC02', 'DK01', 'FD01', 'GJ04', 'JZ05', 'ND01', 'PZ08', 'QT04', 'RG01', 'SJ29', 'SP02', 'MO17', 'JD03', 'UV02', 'WD01', 'XB05', 'XN01', 'YK01']",[],"['BD04', 'CC38', 'DC02', 'DK01', 'FD01', 'GJ04', 'JZ05', 'ND01', 'PZ08', 'QT04', 'RG01', 'SJ29', 'SP02', 'MO17', 'JD03', 'UV02', 'WD01', 'XB05', 'XN01', 'YK01']"
Jiahao,40452911197,700d,"[5, 8]",2,['CC24'],['CC23'],"['CC24', 'CC23']"
Jiahao,43853759026,700d,"[5, 8]",5,"['CC07', 'DC08']","['CC08', 'DC02', 'SJ01']","['CC07', 'DC08', 'CC08', 'DC02', 'SJ01']"
Jiahao,36513357018,700d,"[5, 8]",13,"['BU01', 'CC08', 'DC13', 'DK01', 'FD01', 'QT01', 'SP01', 'JD03', 'UV29', 'WD01', 'XB21', 'YK01', 'ZG01']",[],"['BU01', 'CC08', 'DC13', 'DK01', 'FD01', 'QT01', 'SP01', 'JD03', 'UV29', 'WD01', 'XB21', 'YK01', 'ZG01']"
Jiahao,18352298789,700d,"[5, 8]",4,['CC13'],"['CC15', 'SJ16', 'PZ06']","['CC13', 'CC15', 'SJ16', 'PZ06']"
Jiahao,24291960195,700d,"[5, 8]",7,"['CC29', 'DC15', 'DK01', 'MO11', 'UV54', 'XB63', 'ZG01']",[],"['CC29', 'DC15', 'DK01', 'MO11', 'UV54', 'XB63', 'ZG01']"
Jiahao,43426870825,700d,"[5, 8]",12,"['FP01', 'JZ08', 'CC22', 'DC07', 'DK01', 'JB01', 'JZ05', 'QC02', 'MO06', 'WD01', 'XB05', 'XB06']",[],"['FP01', 'JZ08', 'CC22', 'DC07', 'DK01', 'JB01', 'JZ05', 'QC02', 'MO06', 'WD01', 'XB05', 'XB06']"
Jiahao,43473279886,700d,"[5, 8]",2,"['CC33', 'DC07']",[],"['CC33', 'DC07']"
Jiahao,18999829018,700d,"[6, 7]",4,['CC40'],"['CC39', 'SJ33', 'XN19']","['CC40', 'CC39', 'SJ33', 'XN19']"
Jiahao,24596036343,700d,"[6, 7]",9,"['CC15', 'FH02', 'DC09', 'YK05']","['CC22', 'MO03', 'DC08', 'XN06', 'SJ16']","['CC15', 'FH02', 'DC09', 'YK05', 'CC22', 'MO03', 'DC08', 'XN06', 'SJ16']"
Jiahao,36613205733,700d,"[6, 7]",23,"['CC15', 'XB36', 'ZG07', 'UV54', 'SP02', 'FD01', 'QC02', 'YK02', 'BU01', 'MO01', 'DK09', 'MO16', 'JB01', 'FC01', 'FP02', 'DC02', 'RG03', 'ND01', 'WD04', 'BD03', 'JC02', 'EJ02', 'YD01']",[],"['CC15', 'XB36', 'ZG07', 'UV54', 'SP02', 'FD01', 'QC02', 'YK02', 'BU01', 'MO01', 'DK09', 'MO16', 'JB01', 'FC01', 'FP02', 'DC02', 'RG03', 'ND01', 'WD04', 'BD03', 'JC02', 'EJ02', 'YD01']"
Jiahao,43859660891,700d,"[6, 7]",2,['CC21'],['CC22'],"['CC21', 'CC22']"
Jiahao,38708270318,700d,"[6, 7]",2,['CC38'],['CC39'],"['CC38', 'CC39']"
Jiahao,26519380192,700d,"[6, 7]",6,"['CC43', 'XB40', 'SJ22']","['CC44', 'XB42', 'SJ21']","['CC43', 'XB40', 'SJ22', 'CC44', 'XB42', 'SJ21']"
Jiahao,521513506795,700d,"[6, 7]",2,['CC05'],['CC06'],"['CC05', 'CC06']"
Jiahao,18053093587,700d,"[6, 7]",2,['DC15'],['DC02'],"['DC15', 'DC02']"
Jiahao,42468840454,700d,"[6, 7]",3,['CC38'],"['CC07', 'GJ04']","['CC38', 'CC07', 'GJ04']"
Jiahao,522033862841,700d,"[6, 7]",3,['CC02'],"['JC04', 'CC33']","['CC02', 'JC04', 'CC33']"
Jiahao,521870063421,700d,"[6, 7]",12,"['MO06', 'CC33', 'DK01', 'XB07', 'UV01', 'ZG01', 'YK01', 'SP01', 'FD01', 'DC04', 'SJ07', 'BU01']",[],"['MO06', 'CC33', 'DK01', 'XB07', 'UV01', 'ZG01', 'YK01', 'SP01', 'FD01', 'DC04', 'SJ07', 'BU01']"
Jiahao,522097809685,700d,"[6, 7]",5,"['CC06', 'SJ28']","['CC07', 'SJ07', 'ND01']","['CC06', 'SJ28', 'CC07', 'SJ07', 'ND01']"
Jiahao,523776961013,700d,"[6, 7]",2,['CC33'],['CC04'],"['CC33', 'CC04']"
Jiahao,16831203027,700d,"[6, 7]",2,['CC06'],['CC07'],"['CC06', 'CC07']"
Jiahao,19999809846,700d,"[6, 7]",3,['CC06'],"['CC07', 'JQ02']","['CC06', 'CC07', 'JQ02']"
Jiahao,27462844289,700d,"[6, 7]",15,"['BU04', 'CC08', 'DC02', 'DK05', 'FD01', 'FP01', 'JZ01', 'MO06', 'PZ03', 'SJ01', 'UV04', 'WD01', 'XB19', 'YK02', 'ZG03']",[],"['BU04', 'CC08', 'DC02', 'DK05', 'FD01', 'FP01', 'JZ01', 'MO06', 'PZ03', 'SJ01', 'UV04', 'WD01', 'XB19', 'YK02', 'ZG03']"
Jiahao,36910165248,700d,"[6, 7]",2,['CC33'],['CC04'],"['CC33', 'CC04']"
Jiahao,37994506504,700d,"[6, 7]",2,['CC38'],['CC45'],"['CC38', 'CC45']"
Jiahao,38663832002,700d,"[6, 7]",2,['CC06'],['CC07'],"['CC06', 'CC07']"
Jiahao,41802068265,700d,"[6, 7]",9,"['CC02', 'XB07', 'UV03']","['CC04', 'CC33', 'FD01', 'JQ02', 'XB64', 'YK13']","['CC02', 'XB07', 'UV03', 'CC04', 'CC33', 'FD01', 'JQ02', 'XB64', 'YK13']"
Jiahao,43168072227,700d,"[6, 7]",9,"['CC06', 'DK09', 'UV01']","['CC07', 'DK01', 'PZ01', 'UV03', 'WJ01', 'XN01']","['CC06', 'DK09', 'UV01', 'CC07', 'DK01', 'PZ01', 'UV03', 'WJ01', 'XN01']"
Jiahao,43736454825,700d,"[6, 7]",7,"['CC06', 'DC13', 'UV20']","['CC07', 'DC01', 'WJ01', 'UV03']","['CC06', 'DC13', 'UV20', 'CC07', 'DC01', 'WJ01', 'UV03']"
Jiahao,44799642380,700d,"[6, 7]",2,['CC02'],['CC33'],"['CC02', 'CC33']"
Jiahao,45293052304,700d,"[6, 7]",16,"['CC40', 'DC01', 'DK01', 'FD01', 'FP01', 'FW15', 'MO01', 'QT14', 'RG01', 'SJ07', 'SP02', 'UV60', 'WD01', 'XB07', 'YK01', 'ZG01']",[],"['CC40', 'DC01', 'DK01', 'FD01', 'FP01', 'FW15', 'MO01', 'QT14', 'RG01', 'SJ07', 'SP02', 'UV60', 'WD01', 'XB07', 'YK01', 'ZG01']"
Jiahao,45410114111,700d,"[6, 7]",4,"['CC06', 'UV20']","['CC07', 'UV03']","['CC06', 'UV20', 'CC07', 'UV03']"
Jiahao,522145128789,700d,"[6, 7]",4,"['CC06', 'DC21']","['CC07', 'DC01']","['CC06', 'DC21', 'CC07', 'DC01']"
Jiahao,523084126902,700d,"[6, 7]",4,['CC40'],"['CC39', 'PZ02', 'SJ03']","['CC40', 'CC39', 'PZ02', 'SJ03']"
Jiahao,20186366493,700d,"[6, 7]",4,"['CC33', 'DC07']","['CC02', 'DC01']","['CC33', 'DC07', 'CC02', 'DC01']"
Jiahao,20728727154,700d,"[6, 7]",6,"['CC15', 'RG01', 'XB55']","['CC43', 'ND01', 'XB56']","['CC15', 'RG01', 'XB55', 'CC43', 'ND01', 'XB56']"
Jiahao,23896264169,700d,"[6, 7]",4,"['CC07', 'SJ29']","['CC08', 'SJ08']","['CC07', 'SJ29', 'CC08', 'SJ08']"
Jiahao,35674260254,700d,"[6, 7]",2,['CC07'],['CC08'],"['CC07', 'CC08']"
Jiahao,36982442137,700d,"[6, 7]",2,['DC15'],['DC09'],"['DC15', 'DC09']"
Jiahao,40148868087,700d,"[6, 7]",2,['CC33'],['CC04'],"['CC33', 'CC04']"
Jiahao,40175359932,700d,"[6, 7]",2,['CC07'],['CC08'],"['CC07', 'CC08']"
Jiahao,42981617542,700d,"[6, 7]",9,"['CC18', 'DC09', 'FH02', 'YK05']","['CC22', 'DC08', 'MO03', 'SJ16', 'XN06']","['CC18', 'DC09', 'FH02', 'YK05', 'CC22', 'DC08', 'MO03', 'SJ16', 'XN06']"
Jiahao,44069100271,700d,"[6, 7]",2,['CC06'],['CC07'],"['CC06', 'CC07']"
Jiahao,522086451970,700d,"[6, 7]",8,"['CC08', 'DC01', 'DK01', 'FW07', 'MO02', 'QT04', 'UV01', 'XB07']",[],"['CC08', 'DC01', 'DK01', 'FW07', 'MO02', 'QT04', 'UV01', 'XB07']"
Jiahao,522743875767,700d,"[6, 7]",2,['CC02'],['CC33'],"['CC02', 'CC33']"
Jiahao,37443266749,700d,"[6, 7]",17,"['BU01', 'CC08', 'DC21', 'DK01', 'FD01', 'FW08', 'FW14', 'MO06', 'ND01', 'QT01', 'RG02', 'SJ04', 'SP02', 'UV01', 'XB06', 'YK01', 'ZG03']",[],"['BU01', 'CC08', 'DC21', 'DK01', 'FD01', 'FW08', 'FW14', 'MO06', 'ND01', 'QT01', 'RG02', 'SJ04', 'SP02', 'UV01', 'XB06', 'YK01', 'ZG03']"
Jiahao,23924620234,700d,"[6, 7]",20,"['BD04', 'CC40', 'DC02', 'DK01', 'FD01', 'GJ04', 'JZ05', 'ND01', 'PZ08', 'QT04', 'RG01', 'SJ29', 'SP02', 'MO17', 'JD03', 'UV02', 'WD01', 'XB05', 'XN01', 'YK01']",[],"['BD04', 'CC40', 'DC02', 'DK01', 'FD01', 'GJ04', 'JZ05', 'ND01', 'PZ08', 'QT04', 'RG01', 'SJ29', 'SP02', 'MO17', 'JD03', 'UV02', 'WD01', 'XB05', 'XN01', 'YK01']"
Jiahao,40452911197,700d,"[6, 7]",2,['CC21'],['CC22'],"['CC21', 'CC22']"
Jiahao,43853759026,700d,"[6, 7]",2,['CC06'],['CC07'],"['CC06', 'CC07']"
